\fixlen = T
|set|TIME        |LC_INIT       |
|int|double      |double        |
 0   1459.7141079 -7.4762804e-03 
 0   1459.7345411 -1.1331976e-03 
 0   1459.7549741 -4.0651648e-04 
 0   1459.7754072 -1.3907076e-04 
 0   1459.7958403 -2.1438839e-04 
 0   1459.8162734 -3.4504954e-04 
 0   1459.8367065 -1.0354004e-04 
 0   1459.8571396 -1.0095253e-04 
 0   1459.8775727 -2.5639290e-04 
 0   1459.8980057 -2.0000456e-04 
 0   1459.9184388 -1.6376743e-04 
 0   1459.9388719 -6.5244734e-05 
 0   1459.9593051 -1.2831738e-04 
 0   1459.9797381 -2.2928200e-04 
 0   1460.0001712 -2.4314657e-05 
 0   1460.0206044 -2.1630727e-05 
 0   1460.0410373 -2.1621650e-04 
 0   1460.0614704 1.1255060e-04  
 0   1460.0819036 2.1516949e-05  
 0   1460.1023366 1.9196692e-04  
 0   1460.1227698 2.7082048e-04  
 0   1460.1432029 -6.9741036e-05 
 0   1460.1636359 -4.1521984e-04 
 0   1460.1840691 -1.0245799e-04 
 0   1460.2045022 6.1821265e-05  
 0   1460.2249352 1.6583974e-04  
 0   1460.2453683 -6.4902517e-05 
 0   1460.2658014 1.5838411e-04  
 0   1460.2862346 1.7553063e-04  
 0   1460.3066676 -4.7498248e-05 
 0   1460.3271007 1.9786792e-04  
 0   1460.3475339 1.9428473e-04  
 0   1460.3679669 1.7103243e-04  
 0   1460.3884000 1.6214629e-04  
 0   1460.4088332 7.5065749e-05  
 0   1460.4292663 -2.3584860e-05 
 0   1460.4496993 -1.0854422e-04 
 0   1460.4701325 7.7043253e-05  
 0   1460.4905655 4.3782088e-04  
 0   1460.5109986 -1.3886650e-04 
 0   1460.5314317 9.2037095e-05  
 0   1460.5518648 2.9256925e-04  
 0   1460.5722979 3.2784219e-04  
 0   1460.5927310 1.0134231e-04  
 0   1460.6131640 -7.2706593e-05 
 0   1460.6335972 6.7219738e-04  
 0   1460.6540303 2.8188460e-04  
 0   1460.6744633 2.4098791e-04  
 0   1460.6948965 5.0853007e-04  
 0   1460.7153296 1.6362977e-04  
 0   1460.7357628 1.8193330e-04  
 0   1460.7561958 3.1950496e-04  
 0   1460.7766289 -3.0866923e-04 
 0   1460.7970621 1.4582599e-04  
 0   1460.8174951 3.0663423e-04  
 0   1460.8379282 1.9043568e-04  
 0   1460.8583614 4.9361475e-05  
 0   1460.8787944 2.5934252e-04  
 0   1460.8992276 -1.3415207e-04 
 0   1460.9196607 2.5873250e-04  
 0   1460.9400937 1.8081161e-04  
 0   1460.9605269 2.2456930e-04  
 0   1460.9809600 2.3400244e-04  
 0   1461.0013931 6.0095079e-04  
 0   1461.0218262 4.0443667e-04  
 0   1461.0422593 1.6819862e-04  
 0   1461.0626924 -2.5808808e-07 
 0   1461.0831256 -1.5955516e-04 
 0   1461.1035586 2.4778898e-05  
 0   1461.1239918 7.7503391e-05  
 0   1461.1444249 2.5788433e-04  
 0   1461.1648579 -9.8821492e-06 
 0   1461.1852911 9.3943490e-05  
 0   1461.2057242 2.1319589e-04  
 0   1461.2261572 1.7451681e-04  
 0   1461.2465904 3.2308008e-04  
 0   1461.2670234 2.7736253e-04  
 0   1461.2874565 5.1337626e-04  
 0   1461.3078897 2.4994853e-04  
 0   1461.3283227 6.1207602e-04  
 0   1461.3487559 1.7480798e-04  
 0   1461.3691890 -3.5108136e-05 
 0   1461.3896220 1.2271116e-04  
 0   1461.4100552 4.5244244e-04  
 0   1461.4304883 -7.5747055e-05 
 0   1461.4509214 4.0776975e-04  
 0   1461.4713545 1.3180781e-04  
 0   1461.4917877 -6.0846205e-06 
 0   1461.5122209 -2.1474731e-04 
 0   1461.5326539 -6.0977538e-05 
 0   1461.5530870 2.4117841e-04  
 0   1461.5735202 7.2336035e-05  
 0   1461.5939533 9.9317120e-05  
 0   1461.6143863 3.2308584e-04  
 0   1461.6348195 1.8663966e-04  
 0   1461.6552526 1.5943425e-04  
 0   1461.6756856 2.3761290e-04  
 0   1461.6961188 -3.0629261e-04 
 0   1461.7369851 3.6329374e-04  
 0   1461.7574182 3.2770005e-04  
 0   1461.7778513 -2.4137038e-04 
 0   1461.7982845 1.0297791e-03  
 0   1461.8187175 2.9901686e-04  
 0   1461.8391506 2.5869871e-04  
 0   1461.8595837 5.1322451e-04  
 0   1461.8800168 3.9934000e-04  
 0   1461.9004498 1.9019522e-04  
 0   1461.9208830 2.8110095e-04  
 0   1461.9413162 -3.2557221e-04 
 0   1461.9617494 1.0096201e-04  
 0   1461.9821824 1.0410457e-05  
 0   1462.0026155 2.3977137e-04  
 0   1462.0230487 4.7788864e-05  
 0   1462.0434817 -4.2955522e-05 
 0   1462.0639148 2.0944912e-04  
 0   1462.0843481 1.7510883e-04  
 0   1462.1047811 2.5376957e-04  
 0   1462.1252143 3.2076382e-04  
 0   1462.1456474 7.9704922e-05  
 0   1462.1660805 9.2416260e-05  
 0   1462.1865136 1.4436942e-04  
 0   1462.2069467 2.1792004e-04  
 0   1462.2273799 4.4197802e-04  
 0   1462.2478130 -1.5923299e-05 
 0   1462.2682461 1.6002246e-04  
 0   1462.2886792 2.1069445e-05  
 0   1462.3091124 -1.7611959e-04 
 0   1462.3295454 1.3394257e-04  
 0   1462.3499787 6.4892069e-05  
 0   1462.3704118 4.0706119e-04  
 0   1462.3908448 1.0198123e-04  
 0   1462.4112780 3.6942697e-04  
 0   1462.4317111 3.8271683e-04  
 0   1462.4521442 4.6774111e-04  
 0   1462.4725774 3.4807154e-04  
 0   1462.4930105 5.3288770e-04  
 0   1462.5134435 3.6086355e-04  
 0   1462.5338767 4.5398690e-04  
 0   1462.5543098 2.3780366e-04  
 0   1462.5747430 2.6420623e-04  
 0   1462.5951761 1.5620317e-04  
 0   1462.6156091 1.5541610e-04  
 0   1462.6360423 5.2776380e-04  
 0   1462.6564755 3.1476235e-04  
 0   1462.6769086 9.2504837e-05  
 0   1462.6973417 3.7470242e-04  
 0   1462.7177748 1.1214249e-04  
 0   1462.7382080 1.8704297e-04  
 0   1462.7586411 3.6559199e-04  
 0   1462.7790742 5.6429225e-04  
 0   1462.7995074 2.0367595e-04  
 0   1462.8199405 2.8368653e-04  
 0   1462.8403736 2.5619188e-04  
 0   1462.8608068 3.3022460e-04  
 0   1462.8812399 7.9620426e-05  
 0   1462.9016729 1.4352934e-04  
 0   1462.9221062 6.1451190e-04  
 0   1462.9425393 3.0827499e-04  
 0   1462.9629725 1.8465232e-04  
 0   1462.9834055 2.0411288e-04  
 0   1463.0038387 3.6530680e-04  
 0   1463.0242719 4.1388540e-04  
 0   1463.0447049 4.8656829e-04  
 0   1463.0651380 -8.3659128e-05 
 0   1463.0855713 9.7686010e-05  
 0   1463.1060043 -2.1664998e-04 
 0   1463.1264375 -1.0760328e-03 
 0   1463.1468707 -6.7670774e-03 
 0   1463.1673037 -8.5630575e-03 
 0   1463.1877369 -9.2235310e-03 
 0   1463.2081699 -8.6596021e-03 
 0   1463.2286031 -8.0173826e-03 
 0   1463.2490363 -3.0239485e-03 
 0   1463.2694693 2.4515935e-04  
 0   1463.2899025 4.0642633e-05  
 0   1463.3103357 1.0368381e-04  
 0   1463.3307688 -2.0023911e-04 
 0   1463.3512019 -6.9382190e-06 
 0   1463.3716351 1.0971096e-04  
 0   1463.3920682 4.6968471e-06  
 0   1463.4125013 1.0051989e-04  
 0   1463.4329345 1.0397521e-04  
 0   1463.4533676 -1.9599459e-04 
 0   1463.4738008 5.4963824e-05  
 0   1463.4942339 3.4902076e-04  
 0   1463.5146670 -2.0867237e-04 
 0   1463.5351002 2.5122226e-04  
 0   1463.5555333 -1.4371854e-04 
 0   1463.5759665 5.2089214e-05  
 0   1463.5963996 1.1387698e-04  
 0   1463.6168327 2.1124272e-04  
 0   1463.6372659 -1.2401579e-04 
 0   1463.6576990 -1.8814896e-04 
 0   1463.6781321 -1.7283430e-04 
 0   1463.6985653 2.0713042e-04  
 0   1463.7189984 -3.0748943e-06 
 0   1463.7394316 -2.9123241e-05 
 0   1463.7598647 1.4258022e-04  
 0   1463.7802979 1.8113143e-04  
 0   1463.8007311 2.6808411e-04  
 0   1463.8211641 3.5262638e-04  
 0   1463.8415973 7.7435841e-05  
 0   1463.8620304 1.7268042e-04  
 0   1463.8824635 -1.7308755e-04 
 0   1463.9028967 -4.4193344e-05 
 0   1463.9233298 -5.0283303e-05 
 0   1463.9437630 -3.5574884e-04 
 0   1463.9641962 1.5842874e-04  
 0   1463.9846292 1.1994258e-04  
 0   1464.0050624 -1.2130906e-04 
 0   1464.0254956 2.5238859e-04  
 0   1464.0459288 2.0358579e-04  
 0   1464.0663618 2.8677823e-04  
 0   1464.0867950 -3.1652022e-04 
 0   1464.1072282 1.0663950e-04  
 0   1464.1276612 1.2648581e-04  
 0   1464.1480945 2.5335528e-04  
 0   1464.1685276 2.6481331e-04  
 0   1464.1889608 2.4435722e-04  
 0   1464.2093939 -8.6562461e-05 
 0   1464.2298270 7.8681092e-05  
 0   1464.2502603 -1.2024334e-04 
 0   1464.2706933 4.7347852e-04  
 0   1464.2911265 -1.9075560e-04 
 0   1464.3115597 1.0079458e-04  
 0   1464.3319927 -7.7014462e-05 
 0   1464.3524260 1.3987827e-05  
 0   1464.3728591 8.9081266e-05  
 0   1464.3932922 1.8432592e-04  
 0   1464.4137254 2.5749102e-04  
 0   1464.4341586 4.5068209e-05  
 0   1464.4545916 2.0732287e-04  
 0   1464.4750249 3.1664447e-04  
 0   1464.4954579 2.5834426e-05  
 0   1464.5158910 2.2444248e-05  
 0   1464.5363243 -3.6482266e-05 
 0   1464.5567574 1.7099212e-04  
 0   1464.5771906 9.5867508e-05  
 0   1464.5976237 9.2959439e-05  
 0   1464.6180569 1.0808140e-04  
 0   1464.6384900 1.6340936e-04  
 0   1464.6589232 2.6723521e-04  
 0   1464.6793563 3.6652945e-04  
 0   1464.7202226 1.0520764e-04  
 0   1464.7406559 1.3392446e-04  
 0   1464.7610890 -7.7279929e-06 
 0   1464.7815221 1.6166164e-04  
 0   1464.8019553 1.4747281e-04  
 0   1464.8223885 1.0782982e-04  
 0   1464.8428215 3.0402347e-04  
 0   1464.8632548 -1.3681172e-04 
 0   1464.8836879 -2.0460851e-04 
 0   1464.9041210 1.0386511e-05  
 0   1464.9245542 -3.7058585e-06 
 0   1464.9449874 8.9417772e-05  
 0   1464.9654206 -8.3666644e-05 
 0   1464.9858537 -4.1593594e-04 
 0   1465.0062868 -5.2554708e-05 
 0   1465.0267201 5.9563157e-05  
 0   1465.0471531 1.1084174e-04  
 0   1465.0675863 6.8884845e-05  
 0   1465.0880195 -5.7726396e-05 
 0   1465.1084526 3.8625972e-04  
 0   1465.1288858 -1.0316965e-04 
 0   1465.1493189 1.8204330e-05  
 0   1465.1697521 3.7637912e-04  
 0   1465.1901853 7.9398626e-05  
 0   1465.2106185 -3.6606652e-05 
 0   1465.2310515 2.0413643e-06  
 0   1465.2514848 1.1464144e-04  
 0   1465.2719179 2.7496804e-04  
 0   1465.2923510 -2.9757290e-04 
 0   1465.3127843 -5.6159333e-05 
 0   1465.3332174 -2.9852663e-05 
 0   1465.3536507 1.5419266e-04  
 0   1465.3740837 -3.3003005e-04 
 0   1465.3945169 1.1790936e-04  
 0   1465.4149501 -3.3989496e-04 
 0   1465.4353832 -1.3531272e-04 
 0   1465.4558164 7.7561439e-05  
 0   1465.4762496 1.7960439e-05  
 0   1465.4966827 -2.0313945e-04 
 0   1465.5171158 1.3661986e-04  
 0   1465.5375491 2.8325542e-04  
 0   1465.5579822 -1.9103615e-04 
 0   1465.5784154 -4.9799906e-05 
 0   1465.5988486 -2.8825481e-04 
 0   1465.6192816 6.7317022e-05  
 0   1465.6397149 2.2774035e-04  
 0   1465.6601481 -8.7848312e-05 
 0   1465.6805812 -3.2543539e-04 
 0   1465.7010144 -9.9159013e-05 
 0   1465.7214475 9.7902957e-05  
 0   1465.7418807 2.8467644e-05  
 0   1465.7623139 -4.8295355e-05 
 0   1465.7827470 7.5153989e-06  
 0   1465.8031802 -1.7077493e-04 
 0   1465.8236134 -1.0271913e-04 
 0   1465.8440465 2.3154475e-04  
 0   1465.8644798 3.9659659e-05  
 0   1465.8849129 -1.6582024e-04 
 0   1465.9053460 -3.1855985e-04 
 0   1465.9257793 -2.0838008e-05 
 0   1465.9462124 -2.6314921e-04 
 0   1465.9666456 -2.6894885e-04 
 0   1465.9870788 -3.2741114e-05 
 0   1466.0075119 -1.2820873e-04 
 0   1466.0279451 -1.3882913e-04 
 0   1466.0483783 1.4886551e-04  
 0   1466.0688114 -3.8009402e-04 
 0   1466.0892446 -1.0445146e-04 
 0   1466.1096778 2.9971532e-04  
 0   1466.1301111 -1.9598013e-04 
 0   1466.1505441 -3.4389849e-04 
 0   1466.1709773 -3.9414613e-04 
 0   1466.1914106 -1.2370992e-04 
 0   1466.2118436 -3.8202593e-04 
 0   1466.2322768 1.4468745e-04  
 0   1466.2527101 -3.7867951e-04 
 0   1466.2731431 -7.6136188e-05 
 0   1466.2935763 1.1620225e-04  
 0   1466.3140096 -2.1365513e-04 
 0   1466.3344427 1.5946577e-04  
 0   1466.3548759 -5.1605453e-05 
 0   1466.3753091 -1.1409763e-04 
 0   1466.3957422 -4.3556653e-04 
 0   1466.4161754 -3.4427305e-04 
 0   1466.4366086 -1.8866923e-04 
 0   1466.4570417 -6.7775560e-05 
 0   1466.4774749 -6.5282227e-05 
 0   1466.4979081 -3.3661386e-04 
 0   1466.5183412 -4.4000870e-05 
 0   1466.5387745 -3.3953312e-04 
 0   1466.5592076 -1.9116022e-04 
 0   1466.5796409 -7.2657847e-04 
 0   1466.6000740 -4.5768387e-04 
 0   1466.6205072 1.9954186e-05  
 0   1466.6409404 -3.1790489e-04 
 0   1466.6613735 -4.5601809e-03 
 0   1466.6818067 -8.2802605e-03 
 0   1466.7022400 -9.3333432e-03 
 0   1466.7226730 -9.3870601e-03 
 0   1466.7431063 -8.5204747e-03 
 0   1466.7635395 -6.0183625e-03 
 0   1466.7839726 -4.0284084e-04 
 0   1466.8044058 -2.2477053e-04 
 0   1466.8248390 2.3973749e-05  
 0   1466.8452721 -4.1216481e-05 
 0   1466.8657054 -4.5804036e-04 
 0   1466.8861386 -2.4815195e-04 
 0   1466.9065717 -3.2375497e-04 
 0   1466.9270049 -2.9387738e-04 
 0   1466.9474381 -9.0448615e-05 
 0   1466.9678713 -4.5086787e-04 
 0   1466.9883046 -4.8530742e-06 
 0   1467.0087376 1.3551300e-05  
 0   1467.0291708 1.9162278e-04  
 0   1467.0496040 -8.7805529e-05 
 0   1467.0700372 -8.2995626e-05 
 0   1467.0904705 5.7668041e-04  
 0   1467.1109035 7.4528645e-05  
 0   1467.1313368 2.8605756e-04  
 0   1467.1517700 -2.9719404e-05 
 0   1467.1722031 -1.5545779e-04 
 0   1467.1926364 -1.8670713e-04 
 0   1467.2130695 2.9257544e-05  
 0   1467.2335026 1.2614706e-04  
 0   1467.2539359 4.3507785e-05  
 0   1467.2743691 -3.1170293e-04 
 0   1467.2948022 -1.8849102e-04 
 0   1467.3152355 8.5766878e-06  
 0   1467.3356687 1.3593488e-04  
 0   1467.3561019 -1.0646693e-04 
 0   1467.3765350 -7.3500873e-05 
 0   1467.3969682 1.1730043e-04  
 0   1467.4174015 -3.5476673e-04 
 0   1467.4378346 -3.3030385e-05 
 0   1467.4582678 4.9398521e-05  
 0   1467.4787010 1.5554628e-04  
 0   1467.4991342 -6.1110724e-05 
 0   1467.5195674 1.1349373e-04  
 0   1467.5400006 3.5857942e-04  
 0   1467.5604338 -6.9423528e-05 
 0   1467.5808670 -5.4485354e-05 
 0   1467.6013002 7.0754417e-05  
 0   1467.6217334 2.4082846e-04  
 0   1467.6421665 2.0929427e-04  
 0   1467.6625997 3.0946633e-04  
 0   1467.7034661 -1.7050891e-04 
 0   1467.7238993 2.1959070e-04  
 0   1467.7443326 -3.2439982e-04 
 0   1467.7647657 -9.8907467e-06 
 0   1467.7851989 -4.5225685e-04 
 0   1467.8056322 5.3351861e-05  
 0   1467.8260653 -1.2039511e-04 
 0   1467.8464985 3.3980174e-04  
 0   1467.8669317 3.4471665e-04  
 0   1467.8873648 3.4847489e-04  
 0   1467.9077981 2.0182258e-04  
 0   1467.9282313 8.0914047e-05  
 0   1467.9486644 3.5512383e-04  
 0   1467.9690977 -6.7762769e-05 
 0   1467.9895309 -1.9339456e-04 
 0   1468.0099640 1.6412097e-04  
 0   1468.0303973 6.6547451e-05  
 0   1468.0508305 3.7142000e-04  
 0   1468.0712637 -1.3139436e-04 
 0   1468.0916969 2.7278889e-04  
 0   1468.1121301 1.5246274e-04  
 0   1468.1325634 7.2180975e-04  
 0   1468.1529965 1.0802102e-04  
 0   1468.1734297 -1.1142058e-04 
 0   1468.1938629 2.9720037e-04  
 0   1468.2142961 4.1820921e-04  
 0   1468.2347292 1.6675869e-04  
 0   1468.2551625 3.2344303e-04  
 0   1468.2755957 -3.1558448e-05 
 0   1468.2960289 -8.8533576e-05 
 0   1468.3164621 6.2271116e-05  
 0   1468.3368952 1.8058383e-04  
 0   1468.3573285 -8.5036343e-05 
 0   1468.3777617 1.0530138e-04  
 0   1468.3981948 -4.8473408e-05 
 0   1468.4186281 2.1344133e-05  
 0   1468.4390613 -1.7938443e-04 
 0   1468.4594944 -3.5412707e-08 
 0   1468.4799277 3.3570317e-04  
 0   1468.5003609 -2.1742820e-04 
 0   1468.5207942 -1.1019693e-04 
 0   1468.5412273 4.8136306e-05  
 0   1468.5616605 1.3926756e-04  
 0   1468.5820938 3.9797288e-04  
 0   1468.6025269 -1.6315686e-04 
 0   1468.6229601 -2.7835584e-04 
 0   1468.6433934 1.0858718e-04  
 0   1468.6638265 -5.0672270e-06 
 0   1468.6842598 1.7033830e-04  
 0   1468.7046930 2.3438291e-04  
 0   1468.7251263 -1.2902753e-05 
 0   1468.7455595 1.7301525e-05  
 0   1468.7659927 3.3174499e-04  
 0   1468.7864259 -2.5589031e-04 
 0   1468.8068591 1.2961499e-04  
 0   1468.8272923 2.3917526e-04  
 0   1468.8477255 1.9761086e-05  
 0   1468.8681588 1.8090708e-04  
 0   1468.8885919 2.1177739e-05  
 0   1468.9090252 6.1793951e-04  
 0   1468.9294584 1.8004909e-04  
 0   1468.9498915 3.4177897e-04  
 0   1468.9703248 4.7950240e-04  
 0   1468.9907579 9.3970826e-05  
 0   1469.0111911 9.3242052e-05  
 0   1469.0316244 1.4159121e-04  
 0   1469.0520575 2.1578181e-04  
 0   1469.0724909 2.1756467e-04  
 0   1469.0929241 -1.0027447e-05 
 0   1469.1133572 1.9597058e-04  
 0   1469.1337905 -5.4468925e-05 
 0   1469.1542237 5.4076919e-04  
 0   1469.1746568 1.3529439e-04  
 0   1469.1950901 2.9501953e-04  
 0   1469.2155233 1.9548061e-04  
 0   1469.2359565 2.7691890e-04  
 0   1469.2563897 4.3799993e-04  
 0   1469.2768230 2.6162268e-04  
 0   1469.2972563 -1.6023072e-04 
 0   1469.3176894 3.6916928e-05  
 0   1469.3381226 4.9506844e-04  
 0   1469.3585559 -2.1554777e-04 
 0   1469.3789891 5.4275541e-04  
 0   1469.3994222 1.7972841e-04  
 0   1469.4198555 -7.9743928e-05 
 0   1469.4402888 1.1240482e-04  
 0   1469.4607220 2.1353837e-04  
 0   1469.4811552 8.9058303e-05  
 0   1469.5015884 2.0967376e-04  
 0   1469.5220216 3.1361193e-04  
 0   1469.5424548 2.5605422e-04  
 0   1469.5628880 5.9843838e-04  
 0   1469.5833213 1.1038384e-04  
 0   1469.6037545 -2.7565801e-04 
 0   1469.6241877 -4.5108132e-05 
 0   1469.6446209 -2.9355579e-04 
 0   1469.6650541 -8.4982115e-05 
 0   1469.6854874 3.6819623e-05  
 0   1469.7059206 -2.2087326e-04 
 0   1469.7263538 2.4080681e-04  
 0   1469.7467871 1.7542588e-05  
 0   1469.7672202 5.1818317e-04  
 0   1469.7876534 2.5269628e-04  
 0   1469.8080868 2.5236112e-04  
 0   1469.8285199 2.1924840e-04  
 0   1469.8489532 -1.4881343e-04 
 0   1469.8693864 -2.4439552e-04 
 0   1469.8898195 -8.0514059e-05 
 0   1469.9102528 -3.1309557e-04 
 0   1469.9306861 -5.7800782e-05 
 0   1469.9511193 -7.7097284e-05 
 0   1469.9715525 -2.9520097e-04 
 0   1469.9919857 2.2298585e-05  
 0   1470.0124190 3.1656708e-04  
 0   1470.0328522 -1.2260491e-04 
 0   1470.0532854 -8.4409243e-05 
 0   1470.0737187 -3.1262956e-05 
 0   1470.0941519 3.7477660e-04  
 0   1470.1145851 1.7609337e-04  
 0   1470.1350184 -4.5241486e-05 
 0   1470.1554516 5.3439147e-05  
 0   1470.1758847 -2.6772378e-03 
 0   1470.1963181 -8.2799857e-03 
 0   1470.2167513 -9.0756500e-03 
 0   1470.2371845 -9.2665786e-03 
 0   1470.2576177 -8.7033240e-03 
 0   1470.2780509 -7.7786897e-03 
 0   1470.2984842 -1.6749945e-03 
 0   1470.3189174 3.1407133e-05  
 0   1470.3393505 -2.0450861e-04 
 0   1470.3597839 -1.4306493e-04 
 0   1470.3802171 4.2313192e-04  
 0   1470.4006502 -2.9725410e-04 
 0   1470.4210835 -8.2383398e-05 
 0   1470.4415168 -8.7720175e-05 
 0   1470.4619501 1.6097183e-05  
 0   1470.4823832 1.3949731e-04  
 0   1470.5028165 -3.3526492e-04 
 0   1470.5232498 5.8510104e-05  
 0   1470.5436829 -2.6215587e-04 
 0   1470.5641161 -7.3341864e-05 
 0   1470.5845495 -2.3508955e-04 
 0   1470.6049827 -7.6334487e-05 
 0   1470.6254159 -2.0199825e-04 
 0   1470.6458492 -1.2170232e-04 
 0   1470.6867156 -6.1153034e-05 
 0   1470.7071489 -7.7235120e-05 
 0   1470.7275821 -3.2865794e-04 
 0   1470.7480154 -8.7663670e-05 
 0   1470.7684486 3.1426555e-04  
 0   1470.7888818 -1.5684859e-04 
 0   1470.8093151 3.1395280e-04  
 0   1470.8297483 -2.1392008e-04 
 0   1470.8501816 -9.2599381e-05 
 0   1470.8706148 -1.2022678e-04 
 0   1470.8910480 -1.5159743e-04 
 0   1470.9114813 1.3811886e-04  
 0   1470.9319144 -1.1719367e-04 
 0   1470.9523477 1.5302428e-05  
 0   1470.9727810 -1.4885847e-04 
 0   1470.9932141 1.4915136e-05  
 0   1471.0136475 -7.9882419e-05 
 0   1471.0340807 1.7591365e-04  
 0   1471.0545138 1.8114226e-04  
 0   1471.0749472 1.1610425e-04  
 0   1471.0953804 4.2121574e-05  
 0   1471.1158137 -2.5041631e-04 
 0   1471.1362469 -1.2611903e-04 
 0   1488.6884826 -1.4534809e-04 
 0   1488.7089162 -2.1478038e-04 
 0   1488.7293496 1.2913732e-04  
 0   1488.7497832 2.2132050e-04  
 0   1488.7702167 -3.2670086e-04 
 0   1488.7906501 1.7819970e-04  
 0   1488.8110837 1.3911925e-04  
 0   1488.8315172 -8.6990651e-05 
 0   1488.8519506 1.3864590e-04  
 0   1488.8723842 1.7179038e-04  
 0   1488.8928177 -1.5749024e-04 
 0   1488.9132511 2.7603275e-05  
 0   1488.9336848 1.0174537e-04  
 0   1488.9541183 1.2327419e-05  
 0   1488.9745519 4.0665207e-05  
 0   1488.9949853 1.7100770e-04  
 0   1489.0154188 -2.7204165e-04 
 0   1489.0358523 3.3991440e-04  
 0   1489.0562858 -1.6466929e-05 
 0   1489.0767193 2.3231482e-04  
 0   1489.0971528 -1.3097614e-04 
 0   1489.1175863 1.7202398e-04  
 0   1489.1380199 -1.7558507e-04 
 0   1489.1584534 3.8182221e-05  
 0   1489.1788868 -6.9983944e-05 
 0   1489.1993204 2.3904566e-04  
 0   1489.2197539 -5.5138331e-05 
 0   1489.2401874 -1.7245200e-06 
 0   1489.2606210 -8.5743566e-05 
 0   1489.2810545 -1.2061562e-04 
 0   1489.3014879 1.7691441e-04  
 0   1489.3219215 -2.2043914e-05 
 0   1489.3423550 -2.4300760e-04 
 0   1489.3627886 -3.6837949e-04 
 0   1489.3832220 -1.5696874e-04 
 0   1489.4036555 -2.1594889e-04 
 0   1489.4240892 3.2300359e-04  
 0   1489.4445226 -2.0211987e-04 
 0   1489.4649561 2.0468463e-04  
 0   1489.4853897 -3.2625405e-05 
 0   1489.5058231 7.6903409e-05  
 0   1489.5262566 2.9238865e-05  
 0   1489.5466902 -2.2320206e-05 
 0   1489.5671236 -1.2176635e-05 
 0   1489.5875573 -4.3027531e-04 
 0   1489.6079908 5.1928688e-05  
 0   1489.6284243 -2.0817734e-04 
 0   1489.6488578 2.6197902e-05  
 0   1489.6692913 8.3725272e-06  
 0   1489.6897248 1.0371449e-04  
 0   1489.7101584 -1.3102220e-04 
 0   1489.7305919 -4.2374326e-05 
 0   1489.7510254 -1.3842319e-04 
 0   1489.7714589 -1.7999805e-04 
 0   1489.8123259 -8.0748694e-05 
 0   1489.8327595 9.1803719e-05  
 0   1489.8531930 -4.5091874e-06 
 0   1489.8736266 -4.0305091e-05 
 0   1489.8940600 1.6666374e-04  
 0   1489.9144935 -7.4322379e-05 
 0   1489.9349272 1.6689608e-05  
 0   1489.9553606 1.0017424e-04  
 0   1489.9757942 1.2489397e-04  
 0   1489.9962277 -3.3618307e-05 
 0   1490.0166611 -6.7397981e-05 
 0   1490.0370948 7.2443231e-06  
 0   1490.0575283 -1.9195747e-04 
 0   1490.0779617 3.1669435e-04  
 0   1490.0983953 -3.4096453e-04 
 0   1490.1188289 1.2312787e-04  
 0   1490.1392625 -2.3846591e-05 
 0   1490.1596959 1.1548524e-04  
 0   1490.1801294 -3.5838096e-04 
 0   1490.2005630 -1.9909699e-04 
 0   1490.2209965 -2.0322083e-04 
 0   1490.2414300 -9.9642370e-05 
 0   1490.2618636 -5.4892993e-05 
 0   1490.2822971 -2.6367666e-04 
 0   1490.3027306 -4.3580880e-05 
 0   1490.3231641 1.3523495e-04  
 0   1490.3435977 -2.9992441e-05 
 0   1490.3640313 2.4648174e-04  
 0   1490.3844648 -1.8109509e-05 
 0   1490.4048982 1.2184917e-04  
 0   1490.4253318 3.7970734e-04  
 0   1490.4457654 1.0710430e-04  
 0   1490.4661988 1.2799207e-04  
 0   1490.4866324 2.3956317e-04  
 0   1490.5070659 4.2753571e-04  
 0   1490.5274994 2.2889089e-04  
 0   1490.5479330 -4.7245994e-05 
 0   1490.5683665 -1.1567700e-04 
 0   1490.5888002 2.0710401e-04  
 0   1490.6092336 2.5672093e-04  
 0   1490.6296671 2.9097105e-04  
 0   1490.6501008 2.4299033e-04  
 0   1490.6705342 1.7153419e-04  
 0   1490.6909677 1.2358732e-04  
 0   1490.7114014 -4.9144786e-05 
 0   1490.7318348 4.6263535e-06  
 0   1490.7522684 1.8735581e-04  
 0   1490.7727020 -1.7440134e-04 
 0   1490.7931354 2.0130727e-04  
 0   1490.8135690 3.0942878e-04  
 0   1490.8340026 2.8397486e-04  
 0   1490.8544361 2.6194815e-04  
 0   1490.8748696 1.7426617e-04  
 0   1490.8953032 3.3130948e-04  
 0   1490.9157367 2.4996525e-05  
 0   1490.9361702 5.2844749e-05  
 0   1490.9566038 -2.1527002e-04 
 0   1490.9770373 -2.4754123e-04 
 0   1490.9974708 2.1305747e-04  
 0   1491.0179044 -1.0655288e-04 
 0   1491.0383380 -1.2693477e-04 
 0   1491.0587714 -9.9424491e-05 
 0   1491.0792050 1.2224329e-04  
 0   1491.0996386 1.6149893e-04  
 0   1491.1200721 2.2683860e-04  
 0   1491.1405057 1.0764147e-04  
 0   1491.1609392 1.6204709e-04  
 0   1491.1813727 -1.5149800e-04 
 0   1491.2018063 6.4286294e-05  
 0   1491.2222399 -3.3294578e-04 
 0   1491.2426733 5.5694927e-05  
 0   1491.2631069 -1.2893193e-04 
 0   1491.2835405 2.3554591e-04  
